DocID,TableNum,Columns,Class,TagMethod
77000,36,"['DS62170 ', 'Au-TL43 ', 'DS62171 ', 'Au-TL43 ', 'DS62172 ', 'Au-TL43 ', 'DS62173 ', 'Au-TL43 ', 'DS62174 ', 'Au-TL43 ', 'DS62175 ', 'Au-TL43 ', 'DS62176 ', 'Au-TL43 ', 'DS62177 ', 'Au-TL43 ', 'DS62178 ', 'Au-TL43 ', 'DS62179 ', 'Au-TL43 ', 'DS62180 ', 'Au-TL43 ', 'DS62181 ', 'Au-TL43 ', 'DS62182 ', 'Au-TL43 ', 'DS62183 ', 'Au-TL43 ', 'DS62184 ', 'Au-TL43 ', 'DS62185 ', 'Au-TL43 ', 'DS62186 ', 'Au-TL43 ', 'DS62187 ', 'Au-TL43 ', 'DS62188 ', 'Au-TL43 ', 'DS62189 ', 'Au-TL43 ', 'DS62190 ', 'Au-TL43 ', 'DS62191 ', 'Au-TL43 ', 'DS62192 ', 'Au-TL43 ', 'DS62193 ', 'Au-TL43 ', 'DS62194 ', 'Au-TL43 ', 'DS62195 ', 'Au-TL43 ', 'DS62196 ', 'Au-TL43 ', 'DS62197 ', 'Au-TL43 ', 'DS62198 ', 'Au-TL43 ', 'DS62199 ', 'Au-TL43 ', 'DS62200 ', 'Au-TL43 ', 'DS62201 ', 'Au-TL43 ']",,
77000,37,"['DS62202 ', 'Au-TL43 ', 'DS62203 ', 'Au-TL43 ', 'DS62204 ', 'Au-TL43 ', 'DS62205 ', 'Au-TL43 ', 'DS62206 ', 'Au-TL43 ', 'DS62207 ', 'Au-TL43 ', 'DS62208 ', 'Au-TL43 ', 'DS62209 ', 'Au-TL43 ', 'DS62210 ', 'Au-TL43 ', 'DS62211 ', 'Au-TL43 ', 'DS62212 ', 'Au-TL43 ', 'DS62213 ', 'Au-TL43 ', 'DS62214 ', 'Au-TL43 ', 'DS62215 ', 'Au-TL43 ', 'DS62216 ', 'Au-TL43 ', 'DS62217 ', 'Au-TL43 ', 'DS62218 ', 'Au-TL43 ', 'DS62219 ', 'Au-TL43 ', 'DS62220 ', 'Au-TL43 ', 'DS62221 ', 'Au-TL43 ', 'DS62222 ', 'Au-TL43 ', 'DS62223 ', 'Au-TL43 ', 'DS62224 ', 'Au-TL43 ', 'DS62225 ', 'Au-TL43 ', 'DS62226 ', 'Au-TL43 ', 'DS62227 ', 'Au-TL43 ', 'DS62228 ', 'Au-TL43 ', 'DS62229 ', 'Au-TL43 ', 'DS62230 ', 'Au-TL43 ', 'DS62231 ', 'Au-TL43 ', 'DS62232 ', 'Au-TL43 ', 'DS62233 ', 'Au-TL43 ']",,
77000,38,"['DS62234 ', 'Au-TL43 ', 'DS62235 ', 'Au-TL43 ', 'DS62236 ', 'Au-TL43 ', 'DS62237 ', 'Au-TL43 ', 'DS62238 ', 'Au-TL43 ', 'DS62239 ', 'Au-TL43 ', 'DS62240 ', 'Au-TL43 ', 'DS62241 ', 'Au-TL43 ', 'DS62242 ', 'Au-TL43 ', 'DS62243 ', 'Au-TL43 ', 'DS62244 ', 'Au-TL43 ', 'DS62245 ', 'Au-TL43 ', 'DS62246 ', 'Au-TL43 ', 'DS62247 ', 'Au-TL43 ', 'DS62248 ', 'Au-TL43 ', 'DS62249 ', 'Au-TL43 ', 'DS62250 ', 'Au-TL43 ', 'DS62251 ', 'Au-TL43 ', 'DS62252 ', 'Au-TL43 ', 'DS62253 ', 'Au-TL43 ', 'DS62254 ', 'Au-TL43 ', 'DS62255 ', 'Au-TL43 ', 'DS62256 ', 'Au-TL43 ', 'DS62257 ', 'Au-TL43 ', 'DS62258 ', 'Au-TL43 ', 'DS62259 ', 'Au-TL43 ', 'DS62260 ', 'Au-TL43 ', 'DS62261 ', 'Au-TL43 ', 'DS62262 ', 'Au-TL43 ', 'DS62263 ', 'Au-TL43 ', 'DS62264 ', 'Au-TL43 ', 'DS62265 ', 'Au-TL43 ']",,
77000,39,"['DS62266 ', 'Au-TL43 ', 'DS62267 ', 'Au-TL43 ', 'DS62268 ', 'Au-TL43 ', 'DS62269 ', 'Au-TL43 ', 'DS62270 ', 'Au-TL43 ', 'DS62271 ', 'Au-TL43 ', 'DS62272 ', 'Au-TL43 ', 'DS62273 ', 'Au-TL43 ', 'DS62274 ', 'Au-TL43 ', 'DS62275 ', 'Au-TL43 ', 'DS62276 ', 'Au-TL43 ', 'DS62277 ', 'Au-TL43 ', 'DS62278 ', 'Au-TL43 ', 'DS62279 ', 'Au-TL43 ', 'DS62280 ', 'Au-TL43 ', 'DS62281 ', 'Au-TL43 ', 'DS62282 ', 'Au-TL43 ', 'DS62283 ', 'Au-TL43 ', 'DS62284 ', 'Au-TL43 ', 'DS62285 ', 'Au-TL43 ', 'DS62286 ', 'Au-TL43 ', 'DS62287 ', 'Au-TL43 ', 'DS62288 ', 'Au-TL43 ', 'DS62289 ', 'Au-TL43 ', 'DS62290 ', 'Au-TL43 ', 'DS62291 ', 'Au-TL43 ', 'DS62292 ', 'Au-TL43 ', 'DS62293 ', 'Au-TL43 ', 'DS62294 ', 'Au-TL43 ', 'DS62295 ', 'Au-TL43 ', 'DS62296 ', 'Au-TL43 ', 'DS62297 ', 'Au-TL43 ']",,
77000,40,"['DS62298 ', 'Au-TL43 ', 'DS62299 ', 'Au-TL43 ', 'DS62300 ', 'Au-TL43 ', 'DS62301 ', 'Au-TL43 ', 'DS62302 ', 'Au-TL43 ', 'DS62303 ', 'Au-TL43 ', 'DS62304 ', 'Au-TL43 ', 'DS62305 ', 'Au-TL43 ', 'DS62306 ', 'Au-TL43 ', 'DS62307 ', 'Au-TL43 ', 'DS62308 ', 'Au-TL43 ', 'DS62309 ', 'Au-TL43 ', 'DS62310 ', 'Au-TL43 ', 'DS62311 ', 'Au-TL43 ', 'DS62312 ', 'Au-TL43 ', 'DS62313 ', 'Au-TL43 ', 'DS62314 ', 'Au-TL43 ', 'DS62315 ', 'Au-TL43 ', 'DS62316 ', 'Au-TL43 ', 'DS62317 ', 'Au-TL43 ', 'DS62318 ', 'Au-TL43 ', 'DS62319 ', 'Au-TL43 ', 'DS62320 ', 'Au-TL43 ', 'DS62321 ', 'Au-TL43 ', 'DS62322 ', 'Au-TL43 ', 'DS62323 ', 'Au-TL43 ', 'DS62324 ', 'Au-TL43 ', 'DS62325 ', 'Au-TL43 ', 'DS62326 ', 'Au-TL43 ', 'DS62327 ', 'Au-TL43 ', 'DS62328 ', 'Au-TL43 ', 'DS62329 ', 'Au-TL43 ']",,
77000,41,"['DS62330 ', 'Au-TL43 ', 'DS62331 ', 'Au-TL43 ', 'DS62332 ', 'Au-TL43 ', 'DS62333 ', 'Au-TL43 ', 'DS62334 ', 'Au-TL43 ', 'DS62335 ', 'Au-TL43 ', 'DS62336 ', 'Au-TL43 ', 'DS62337 ', 'Au-TL43 ', 'DS62338 ', 'Au-TL43 ', 'DS62339 ', 'Au-TL43 ', 'DS62340 ', 'Au-TL43 ', 'DS62341 ', 'Au-TL43 ', 'DS62342 ', 'Au-TL43 ', 'DS62343 ', 'Au-TL43 ', 'DS62344 ', 'Au-TL43 ', 'DS62345 ', 'Au-TL43 ', 'DS62346 ', 'Au-TL43 ', 'DS62347 ', 'Au-TL43 ', 'DS62348 ', 'Au-TL43 ', 'DS62349 ', 'Au-TL43 ', 'DS62350 ', 'Au-TL43 ', 'DS62351 ', 'Au-TL43 ', 'DS62352 ', 'Au-TL43 ', 'DS62353 ', 'Au-TL43 ', 'DS62354 ', 'Au-TL43 ', 'DS62355 ', 'Au-TL43 ', 'DS62356 ', 'Au-TL43 ', 'DS62357 ', 'Au-TL43 ', 'DS62358 ', 'Au-TL43 ', 'DS62359 ', 'Au-TL43 ', 'DS62360 ', 'Au-TL43 ', 'DS62361 ', 'Au-TL43 ']",,
77000,42,"['DS62362 ', 'Au-TL43 ', 'DS62363 ', 'Au-TL43 ', 'DS62364 ', 'Au-TL43 ', 'DS62365 ', 'Au-TL43 ', 'DS62366 ', 'Au-TL43 ', 'DS62367 ', 'Au-TL43 ', 'DS62368 ', 'Au-TL43 ', 'DS62369 ', 'Au-TL43 ', 'DS62370 ', 'Au-TL43 ', 'DS62371 ', 'Au-TL43 ', 'DS62372 ', 'Au-TL43 ', 'DS62373 ', 'Au-TL43 ', 'DS62374 ', 'Au-TL43 ', 'DS62375 ', 'Au-TL43 ', 'DS62376 ', 'Au-TL43 ', 'DS62377 ', 'Au-TL43 ', 'DS62378 ', 'Au-TL43 ', 'DS62379 ', 'Au-TL43 ', 'DS62380 ', 'Au-TL43 ', 'DS62381 ', 'Au-TL43 ', 'DS62382 ', 'Au-TL43 ', 'DS62383 ', 'Au-TL43 ', 'DS62384 ', 'Au-TL43 ', 'DS62385 ', 'Au-TL43 ', 'DS62386 ', 'Au-TL43 ', 'DS62387 ', 'Au-TL43 ', 'DS62388 ', 'Au-TL43 ', 'DS62389 ', 'Au-TL43 ', 'DS62390 ', 'Au-TL43 ', 'DS62391 ', 'Au-TL43 ', 'DS62392 ', 'Au-TL43 ', 'DS62393 ', 'Au-TL43 ']",,
77000,43,"['DS62394 ', 'Au-TL43 ', 'DS62395 ', 'Au-TL43 ', 'DS62396 ', 'Au-TL43 ', 'DS62397 ', 'Au-TL43 ', 'DS62398 ', 'Au-TL43 ', 'DS62399 ', 'Au-TL43 ', 'DS62400 ', 'Au-TL43 ', 'DS62401 ', 'Au-TL43 ', 'DS62402 ', 'Au-TL43 ', 'DS62403 ', 'Au-TL43 ', 'DS62404 ', 'Au-TL43 ', 'DS62405 ', 'Au-TL43 ', 'DS62406 ', 'Au-TL43 ', 'DS62407 ', 'Au-TL43 ', 'DS62408 ', 'Au-TL43 ', 'DS62409 ', 'Au-TL43 ', 'DS62410 ', 'Au-TL43 ', 'DS62411 ', 'Au-TL43 ', 'DS62412 ', 'Au-TL43 ', 'DS62413 ', 'Au-TL43 ', 'DS62414 ', 'Au-TL43 ', 'DS62415 ', 'Au-TL43 ', 'DS62416 ', 'Au-TL43 ', 'DS62701 ', 'Au-TL43 ', 'DS62702 ', 'Au-TL43 ', 'DS62703 ', 'Au-TL43 ', 'DS62704 ', 'Au-TL43 ', 'DS62705 ', 'Au-TL43 ', 'DS62706 ', 'Au-TL43 ', 'DS62707 ', 'Au-TL43 ', 'DS62708 ', 'Au-TL43 ', 'DS62709 ', 'Au-TL43 ']",,
77000,44,"['DS62710 ', 'Au-TL43 ', 'DS62711 ', 'Au-TL43 ', 'DS62712 ', 'Au-TL43 ', 'DS62713 ', 'Au-TL43 ', 'DS62714 ', 'Au-TL43 ', 'DS62715 ', 'Au-TL43 ', 'DS62716 ', 'Au-TL43 ', 'DS62717 ', 'Au-TL43 ', 'DS62718 ', 'Au-TL43 ', 'DS62719 ', 'Au-TL43 ', 'DS62720 ', 'Au-TL43 ', 'DS62721 ', 'Au-TL43 ', 'DS62722 ', 'Au-TL43 ', 'DS62723 ', 'Au-TL43 ', 'DS63017 ', 'Au-TL43 ', 'DS63018 ', 'Au-TL43 ', 'DS63019 ', 'Au-TL43 ', 'DS63020 ', 'Au-TL43 ', 'DS63021 ', 'Au-TL43 ', 'DS63022 ', 'Au-TL43 ', 'DS63023 ', 'Au-TL43 ', 'DS63024 ', 'Au-TL43 ', 'DS63025 ', 'Au-TL43 ', 'DS63026 ', 'Au-TL43 ', 'DS63027 ', 'Au-TL43 ', 'DS63028 ', 'Au-TL43 ', 'DS63029 ', 'Au-TL43 ', 'DS63030 ', 'Au-TL43 ', 'DS63031 ', 'Au-TL43 ', 'DS63032 ', 'Au-TL43 ', 'DS63033 ', 'Au-TL43 ', 'DS63034 ', 'Au-TL43 ']",,
77000,45,"['DS63035 ', 'Au-TL43 ', 'DS63036 ', 'Au-TL43 ', 'DS63037 ', 'Au-TL43 ', 'DS63038 ', 'Au-TL43 ', 'DS63039 ', 'Au-TL43 ', 'DS63040 ', 'Au-TL43 ', 'DS63041 ', 'Au-TL43 ', 'DS63042 ', 'Au-TL43 ', 'DS63043 ', 'Au-TL43 ', 'DS63044 ', 'Au-TL43 ', 'DS63045 ', 'Au-TL43 ', 'DS63046 ', 'Au-TL43 ', 'DS63047 ', 'Au-TL43 ', 'DS63048 ', 'Au-TL43 ', 'DS63049 ', 'Au-TL43 ', 'DS63050 ', 'Au-TL43 ', 'DS63051 ', 'Au-TL43 ', 'DS63052 ', 'Au-TL43 ', 'DS63053 ', 'Au-TL43 ', 'DS63054 ', 'Au-TL43 ', 'DS63055 ', 'Au-TL43 ', 'DS63056 ', 'Au-TL43 ', 'DS63057 ', 'Au-TL43 ', 'DS63058 ', 'Au-TL43 ', 'DS63059 ', 'Au-TL43 ', 'DS63060 ', 'Au-TL43 ', 'DS63061 ', 'Au-TL43 ', 'DS63062 ', 'Au-TL43 ', 'DS63063 ', 'Au-TL43 ', 'DS63064 ', 'Au-TL43 ', 'DS63065 ', 'Au-TL43 ', 'DS63066 ', 'Au-TL43 ']",,
77000,46,"['DS63067 ', 'Au-TL43 ', 'DS63068 ', 'Au-TL43 ', 'DS63069 ', 'Au-TL43 ', 'DS63070 ', 'Au-TL43 ', 'DS63071 ', 'Au-TL43 ', 'DS63072 ', 'Au-TL43 ', 'DS63073 ', 'Au-TL43 ', 'DS63074 ', 'Au-TL43 ', 'DS63075 ', 'Au-TL43 ', 'DS63076 ', 'Au-TL43 ', 'DS63077 ', 'Au-TL43 ', 'DS63078 ', 'Au-TL43 ', 'DS63079 ', 'Au-TL43 ', 'DS63080 ', 'Au-TL43 ', 'DS63081 ', 'Au-TL43 ', 'DS63082 ', 'Au-TL43 ', 'DS63083 ', 'Au-TL43 ', 'DS63084 ', 'Au-TL43 ', 'DS63085 ', 'Au-TL43 ', 'DS63086 ', 'Au-TL43 ', 'DS63087 ', 'Au-TL43 ', 'DS63088 ', 'Au-TL43 ', 'DS63089 ', 'Au-TL43 ', 'DS63090 ', 'Au-TL43 ', 'DS63091 ', 'Au-TL43 ', 'DS63092 ', 'Au-TL43 ', 'DS63093 ', 'Au-TL43 ', 'DS63094 ', 'Au-TL43 ', 'DS63095 ', 'Au-TL43 ']",,
77347,1,"[""FIGURE 5. RELINQUISHED SUB-BLOCKS AND LOCATION OF KELLY'S TIN FIELD WORKINGS ""]",,
77347,2,"['Description ', 'Page ', 'EPM 18165 Location Plan and Relinquishment History ', 'EPM 18165 Landholdings Boundaries ', 'Simplified Geology of the Einasleigh Project Area ', 'Geology Map of EPM 18165 and Environs ', ""Relinquished sub-blocks and location of Kelly's Tin Field workings "", 'Stream sediment sample locations ', 'LIST OF TABLES ', 'nan', 'Description ', 'Page ', 'EPM 18165 Sub-block register and relinquishment history ']",,
77347,3,"['BLOCK ', 'SUB-BLOCKS ', 'Relinquished March 2012 ', 'Relinquished March 2013 ', 'TOWN 2161 ', 'A, B ', 'nan', 'nan', 'TOWN 2089 ', 'Z ', 'Z ', 'nan', 'TOWN 2090 ', 'B, C, F, G, H ', 'F ', 'G, H ']",,
77347,4,"['LEGEND ', 'Prospect ', 'Resource ', 'Biotite Gneiss ', 'Calcsilicate ']",,
77347,5,"['Sample No ', 'CNX Au (ppt) ', 'Fire Assay Au (ppb) ']",,
77347,6,"['Sample ', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'PM216 ', 'PM219 ', 'IC588 ', 'IC588 .1', 'No ', 'MGA94 ', 'MGA94_N ', 'Type ', 'Year ', 'Tenement ', 'Company ', 'Au leach ppt ', 'Au FA ppb ', 'Cu ppm ', 'Pb ppm ', 'Zn ppm ', 'Ag ppm ', 'As ppm ', 'Bi ppm ', 'Cd pmm ', 'Mo ppm ', 'Sb ppm ', 'Stream Sediment ', 'EPM 18165 ', 'Golden Plateau N.L ', 'Stream Sediment ', 'EPM 18165 ', 'Golden Plateau N.L ', 'Stream Sediment ', 'EPM 18165 ', 'Golden Plateau N.L ', 'Stream Sediment ', 'EPM 18165 ', 'Golden Plateau N.L ', 'Stream Sediment ', 'EPM 18165 ', 'Golden Plateau N.L ', 'Stream Sediment ', 'EPM 18165 ', 'Golden Plateau N.L ', 'Stream Sediment ', 'EPM 18165 ', 'Golden Plateau N.L ', 'minus 80 Stream Seds ', 'EPM 18165 ', 'Kidson Gold Mines ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'minus 80 Stream Seds ', 'EPM 18165 ', 'Kidson Gold Mines ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'minus 80 Stream Seds ', 'EPM 18165 ', 'Kidson Gold Mines ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'minus 80 Stream Seds ', 'EPM 18165 ', 'Kidson Gold Mines ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,
78806,1,[],,
78806,2,"['Mapsheet: PL 25.000 ', 'Unnamed: 1', 'Grid Size: ', 'GF Project: ', 'Generatedby liberman ', 'Mapping Date ', 'Smoothing ', 'Datum: ', 'Author: Liberman, ', 'Contour Inc.: ', 'Scate: 1:20000 ', 'nan', 'Date: 7-0CT-2010 14 1452:33 ', 'Grid File: ', 'Revied: ', 'Enctosure No: ']",,
78806,3,"['Legend ', 'Unnamed: 1', 'Wells Completed Water Well ', 'p ', 'Abandoned well with Gas Shows ', 'nan', 'Water Bore ', 'nan', 'Proposed water bore ', 'o ', 'Water Bore Number ', 'Culture Polygons Gas Pipeline ', 'nan', 'Gas Field: Broadway ', 'nan', 'PL (Petroleum Lease) PL L56 Operator: Origin Energy Pty Ltd ', 'nan', 'PL (Petroleum Lease): PL27 ', 'nan', 'nan', nan]",,
78806,4,"['Unnamed: 0', 'Unnamed: 1', 'X ', 'nan', nan, 'X ']",,
78806,5,"['Item No. ', 'Description ', 'Length (m) ', 'Depth (m KB) ', 'Notes ', 'Plug No.1 1: 400 SX Class A, 6% gel @ 13.5 ppg. ', 'nan', 'Plug No.2 48 SX Class A neat @ 15.6 pp. ', 'nan', ""Welded steel 'donut "", 'nan', 'nan', 'nan', 'A ', 'Top of existing cement (CBL-VDL-GR-CCL) ', 'nan', 'nan', 'B ', 'Bottom of Gubberamunda formation ', 'nan', 'nan', 'C ', 'Top of Gubberamunda formation ', 'nan', 'nan', 'D ', 'Surface casing shoe ', 'nan', 'nan', 'nan', 'Squeezed and plugged perforations as follows: ', 'nan', 'Top ', 'Bottom ', 'nan', 'Moolayember ', 'nan', 'nan', 'Basal Evergreen ', 'nan', nan, 'Mid Evergreen (previously squeezed) ', nan]",,
78806,6,"['PERFORATIONS ', 'Unnamed: 1', 'Unnamed: 2', 'Gun ', 'Unnamed: 4', 'Charges ', 'Unnamed: 6', 'Unnamed: 7', 'Formation ', 'Interval (m KB) ', 'Size ', 'Type ', 'SPF ', 'Type ', 'Ph ', 'gm ', 'Gubberamunda ', 'HSD ', nan]",,
78806,7,"['Wellsite Supervisor ', 'A Stallman ', 'Unnamed: 2', 'Unnamed: 3', 'Not to Scale ', 'Date of Installation ', 'nan', 'nan', 'Proposed ', 'Drafted by ', 'A Stallman ', 'Date: ', 'Re-Completion ', 'Checked by ', nan, 'Date: ', 'P&A ']",,
78806,8,"['Surface Casing ', 'K-55 ', 'Shoe at 170.0 mKB ', 'Production Casing ', 'J-55 ', 'Shoe at 1514.0 mKB ', 'Cementing Details ', 'nan', 'nan', 'nan', 'nan', 'Remarks ', 'Water flow of ', nan, nan]",,
78806,9,"['Unnamed: 2', 'Palynology Zones ', 'West ', 'Stratigraphy East ', 'nan', 'nan', 'nan', 'nan', 'PK7 ', 'nan', 'nan', 'PK6 ', 'nan', 'nan', 'PK5 ', 'nan', 'Griman Creek Formation ', 'nan', 'PK4 ', 'nan', 'Surat Siltstone ', 'PK3 ', 'nan', 'Wallumbilla Formation ', 'PK2 ', 'nan', 'Bungil Formation ', 'nan', 'nan', 'nan', 'Mooga Sandstone ', 'PK1 ', 'nan', 'Orallo Formation ', 'nan', 'nan', 'nan', 'Gubberamunda Sst ', 'PJ6 ', 'nan', 'Westbourne Formation ', 'PJ5 ', 'nan', 'Springbok Sandstone ', 'nan', 'nan', 'nan', 'Walloon Coa Measures ', 'PJ4 ', 'nan', 'Hutton Sst ', 'PJ3 ', 'nan', 'nan', 'nan', 'nan', 'Evergreen Fm ', 'nan', 'PJ2 ', 'nan', 'Boxvale Sst Member ', 'PJ1 ', 'nan', 'Basal Evergreen Sst Precipice Sst ', 'PT5 ', 'nan', 'nan', 'nan', 'PT4 ', 'nan', 'nan', 'PT3 ', 'nan', 'Moolayember Formation Creek Modslone Showgrounds Sst ', 'PT2 ', 'MA Rewan ', nan]",,
78806,10,"['Lithostratigraphy ', 'Unnamed: 2', 'Unnamed: 4', 'Unnamed: 11', 'Unnamed: 12', 'Major/ Significant Hydrocarbon Occurrences ', 'Unnamed: 14', 'L Major ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Unconformity ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Flexure ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Thermal Subsidence ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Thermal Subsidence ', 'nan', 'nan', 'Leichardt ', 'nan', 'nan', 'nan', 'D ', 'e.g. XKincora ', 'nan', 'Riversleigh Alton ', 'nan', 'nan', 'nan', 'nan', 'Kincora ', 'nan', 'Alton ', 'nan', 'nan', 'nan', 'nan', 'Kincore ', 'nan', 'Bennet ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Moonie ', 'Major Unconformity ', 'Erosion Uplift ', 'nan', 'nan', 'Carbean XKincore ', 'nan', 'Kincora ', 'nan', 'nan', 'nan', 'nan', 'Parknook ', 'nan', 'Fairymount ', 'nan', 'Foreland Crustal ', 'nan', 'nan', 'Namarah ', 'nan', 'Taylor ', 'nan', 'Loading ', 'nan', 'nan', 'Tinker Parknook ', 'nan', 'nan', nan, nan, nan, nan, 'Namarah ', nan, 'Waroon ']",,
78806,11,"['PL 25.000 ', 'Unnamed: 1', 'GridSize ', 'GF Project ', 'liberman ', 'Mapping Date ', 'Smoothing ', 'Datum: ', 'Liberman, N ', 'Contour Inc ', 'Scate: 1:20000 ', 'nan', 'Grid Fite: ', 'Revied: ', 'Enctosure No: ']",0,manual
78806,12,"['Legend ', 'Plugged and Abandoned with gas show ', 'Completion Water Well ', 'Water Bore ', 'Proposed Water Bore ', 'Water Bore Number ', 'PL (Petroleum Lease), PL27 ', 'PL (Petroleum Lease) Permit PL 56, Operator: Origin Energy Pty Ltd ', 'Gas Field: Broadway ', 'Gas Pipeline ', 'Seismic Lines ']",,
78806,13,"['Date ', 'Cumulative Production (Bscf) ', 'Pressure @ Datum (psia) ', 'Z Factor ', 'P/Z (psia) ', 'Comments ', 'Sep-83 ', 'RFT-HP open hole ', 'Oct-88 ', 'post test (Oct 88) ', 'Jun-92 ', 'SIWHP converted ', 'Oct-92 ', 'Flow/Buildup - mech ', 'Mar-93 ', 'Flow / Buildup - ', 'Apr-94 ', 'Flow / Buildup - ', 'May-95 ', 'Flow / Buildup - ', 'Jul-97 ', 'SGS ', 'GIIP ', nan, nan, nan]",0,manual
78806,14,"['Unnamed: 4', 'Unnamed: 8', 'Unnamed: 9', 'nan', 'GIIP ', 'E 3.9 Bscf ', 'nan', 'nan', 'nan', 'nan', 'O ', 'nan', 'nan', nan, nan, nan]",,
78806,15,"['Mapsheet PL 25.000 ', 'Unnamed: 1', 'Grid Size: ', 'GF Project ', 'Generatedby liberman ', 'Mapping Date ', 'Smoothing ', 'Datum: ', 'Author: Liberman, ', 'Contour Int. 2 ', 'Scale: 1:20000 ', 'nan', 'Date: 7-0CT-2010 15 15:23:07 ', 'Grid Fite: ', 'Revied: ', 'Enctosure No: ']",,
78806,16,"['Legend ', 'Unnamed: 1', 'Wells ', 'nan', 'Abandoned gas producer, converted to the water well ', 'nan', 'Abandoned well with gas show ', 'nan', 'Water Bore ', 'nan', 'Proposed Water Bore ', 'nan', 'Water Bore Number ', 'Culture polygons ', 'nan', 'PL (Petroleum Lease) PL27 ', 'nan', 'PL (Petroleum Lease) PL56 Operator: Origin Energy Limited ', 'nan', 'Contours, Top basal Evergreen ', 'nan', 'nan', 'Gas Pipeline ', 'nan', 'Seismic lines Line DSH88-606 ', nan]",,
79361,1,"['Author: ', 'Jochen Schmidt, Judy Osborne ', 'Date of Report: ', 'August 2013 ', 'Tenure Holder: ', 'Waratah Coal Pty Ltd ', 'Commodity: ', 'Coal ', 'Locality: ', 'Jericho, 820km NW of Brisbane ', 'Jericho SF55-14 ', 'Jericho 8150, Garfield 8051, ', 'nan', 'Edwinstowe 8151, Busthinia 8050 ', 'Key Words: ', 'Relinquishment, Previous Exploration ', 'Tectonic: ', 'Galilee Basin ', 'Stratigraphy: ', 'Bandanna Fm, Peawaddy Fm, Colinlea Sandstone ', 'Age: ', 'Permian ', 'Project Name: ', 'Waratah Galilee Project (Galilee West Project) ', 'Distribution: ', 'Waratah Coal Pty Ltd, DNRM ']",,
79361,2,['SUMMARY 1 '],,
79361,3,"['Figure 1: Retained and relinquished sub-blocks of EP C1286 3 ', 'Figure 2: Topography and EPC 1286 boundary 4 ', ""Figure 3: Summary of historic drilling data within the Waratah's Galilee Project area 6 "", 'Figure 4: Interpreted Stratigraphic Basin Correlations (Queensland Coals, Physica and Chemical Properties ', 'Colliery and Company Information 14th Edition 2003 Ed A J Mutton) 7 ', 'Figure 5: Galilee Basin Stratigraphy (Scott et al., Galilee Basin in Geology of Australian Coal Basins Geol. Soc. ', 'Special Publication No 1, 1995) 8 ', 'Figure 6: Galilee Basin (Interna Basin) Stratigraphy. (Scott et al., Galilee Basin in Geology of Australian Coal Basins Geol. Soc. Special Publication No 1, 1995) 9 ', 'Figure 7: Modified long section through the Koburra Trough of the Galilee Basin (Scott et.al, Galilee Basin in ', 'Geology of Australian Coal Basins Geol. Soc. Special Publication No 1, 1995) 9 ', 'Figure 8: Schematic Diagram of target coal seams looking north (Bridge Oil Ltd EPC 484 - Alpha Project) (Bridge Oil Ltd. Final Report of Exploration, 1978 - 1993, EPC 484, February 1994). 10 ']",0,manual
79361,4,"['BIM ', 'BLOCK ', 'SUB-BLOCKS ', 'CLER ', 'qv ', 'CLER ', 'aflqv ', 'CLER ', 'aflqv ', 'CLER ', 'aflqv ', 'CLER ', 'aflqvwxyz ', 'CLER ', 'V ', 'CLER ', 'aflqvwxyz ', 'CLER ', 'vwxyz ', nan, 'Total Sub-blocks ']",0,manual
79361,5,"['BIM ', 'BLOCK ', 'SUB-BLOCKS ', 'CLER ', 'abcdefghjklmnopqrstuvwxyz ', 'CLER ', 'abcdefghjklmnopqrstuvwxyz ', 'CLER ', 'abcdefghjklmnopqrstuvwxyz ', 'CLER ', 'abcdefghjklmnopqrstuvwxyz ', 'CLER ', 'abcdefghjkimnopqrstuvwxyz ', 'CLER ', 'abcdefghjkimnopqrstuvwxyz ', 'CLER ', 'abcdefghjkimnopqrstuvwxyz ', 'CLER ', 'abcdefghjkimnopqrstuvwxyz ', 'CLER ', 'abcdefghjklmnopqrstuvwxyz ', 'CLER ', 'abcdefghjkimnopqrstuvwxyz ', 'CLER ', 'mngrsvwx ', 'CLER ', 'abcdefghjkimnopqrstuvwxyz ', 'CLER ', 'abcfghlmngrsvwxyz ', nan, 'Total Sub-blocks ']",0,manual
