DocID,PageNum,LineNum,SectionPrefix,SectionText,SectionPage,Heading,TagMethod,LineText
40826,2,42,cyfra1 punkt cyfra2 punkt cyfra3 , 	Logging Suite,,,,cyfra1 punkt cyfra2 punkt cyfra3  	Logging Suite
41275,2,1,,CONTENTS,,,,CONTENTS
41275,2,2,,Page,,,,Page
41275,2,3,,SUMIMARY ,cyfra1 ,,,SUMIMARY cyfra1 
41275,2,4,,INTRODUCTION ,cyfra1 ,,,INTRODUCTION cyfra1 
41275,2,5,,DATA COLLECTION ,cyfra1 ,,,DATA COLLECTION cyfra1 
41275,2,6,,Bore reference system ,cyfra1 ,,,Bore reference system cyfra1 
41275,2,7,,Drilling previous to current investigation ,cyfra1 ,,,Drilling previous to current investigation cyfra1 
41275,2,8,,Current exploratory drilling ,cyfra1 ,,,Current exploratory drilling cyfra1 
41275,2,9,,Water sampling and analysis ,cyfra1 ,,,Water sampling and analysis cyfra1 
41275,2,10,,Water level measurements ,cyfra1 ,,,Water level measurements cyfra1 
41275,2,11,,Levelling of bores ,cyfra1 ,,,Levelling of bores cyfra1 
41275,2,12,,Laboratory testing ,cyfra1 ,,,Laboratory testing cyfra1 
41275,2,13,,REGIONAL GEOLOGY ,cyfra1 ,,,REGIONAL GEOLOGY cyfra1 
41275,2,14,,HYDROGEOLOGY ,cyfra1 ,,,HYDROGEOLOGY cyfra1 
41275,2,15,,CLIMATE ,cyfra1 ,,,CLIMATE cyfra1 
41275,2,16,,GROUNDWATER OCCURRENCE ,cyfra1 ,,,GROUNDWATER OCCURRENCE cyfra1 
41275,2,17,,Tertiary basalt ,cyfra1 ,,,Tertiary basalt cyfra1 
41275,2,18,,Elliott Formation ,cyfra1 ,,,Elliott Formation cyfra1 
41275,2,19,,GROUNDWATER CHEMISTRY ,cyfra1 ,,,GROUNDWATER CHEMISTRY cyfra1 
41275,2,20,,Tertiary basalt ,cyfra1 ,,,Tertiary basalt cyfra1 
41275,2,21,,Elliott Formation ,cyfra1 ,,,Elliott Formation cyfra1 
41275,2,22,,RECHARGE ,cyfra1 ,,,RECHARGE cyfra1 
41275,2,23,,CONCLUSIONS ,cyfra1 ,,,CONCLUSIONS cyfra1 
41275,2,24,,RECOMMENDATIONS ,cyfra1 ,,,RECOMMENDATIONS cyfra1 
41275,2,25,,REFERENCES ,cyfra1 ,,,REFERENCES cyfra1 
41275,2,26,,TABLE 	1 	Annual rainfall totals (mm) for Childers ,cyfra1 ,,,TABLE 	1 	Annual rainfall totals (mm) for Childers cyfra1 
41275,2,27,cyfra1 ," 	Climatic data, Childers ",cyfra1 ,,,"cyfra1  	Climatic data, Childers cyfra1 "
41275,2,28,cyfra1 , 	ecommended chemical standards for,,,,cyfra1  	ecommended chemical standards for
41275,2,29,,drinking water ,cyfra1 ,,,drinking water cyfra1 
41275,2,30,,FIGURE 	1-3 Particle size distribution charts ,cyfra1 ,,,FIGURE 	1-3 Particle size distribution charts cyfra1 
41275,2,31,cyfra1 , 	Trilinear plot of water analyses in terms,,,,cyfra1  	Trilinear plot of water analyses in terms
41275,2,32,,of percentage reacting values of,,,,of percentage reacting values of
41275,2,33,,major ions ,cyfra1 ,,,major ions cyfra1 
41568,2,1,,CONTENTS,,,,CONTENTS
41568,2,2,,Page,,,,Page
41568,2,3,,SUMMARY ,cyfra1 ,,,SUMMARY cyfra1 
41568,2,4,,INTRODUCTION ,cyfra1 ,,,INTRODUCTION cyfra1 
41568,2,5,,GEOLOGY ,cyfra1 ,,,GEOLOGY cyfra1 
41568,2,6,,GEOPHYSICAL PROGRAMME AND METHOD ,cyfra1 ,,,GEOPHYSICAL PROGRAMME AND METHOD cyfra1 
41568,2,7,,RESULTS ,cyfra1 ,,,RESULTS cyfra1 
41568,2,8,,CONCLUSION ,cyfra1 ,,,CONCLUSION cyfra1 
41568,2,9,,REFERENCES ,cyfra1 ,,,REFERENCES cyfra1 
41568,2,10,,APPENDIX ,cyfra1 ,,,APPENDIX cyfra1 
41568,2,11,,PLATES,,,,PLATES
41568,2,12,,Plate 1 	Pioneer River Area Groundwater invest-,,,,Plate 1 	Pioneer River Area Groundwater invest-
41568,2,13,,igation Location of Seismic Lines,,,,igation Location of Seismic Lines
41568,2,14,,Plate 2 	Pioneer River Area Groundwater invest-,,,,Plate 2 	Pioneer River Area Groundwater invest-
41568,2,15,,igation .ult Seismic Cross Sections,,,,igation .ult Seismic Cross Sections
41583,1,1,,Cueerislar,,,,Cueerislar
41583,1,2,,"""FICE 	COPY",,,,"""FICE 	COPY"
41583,1,3,,LIBRARY,,,,LIBRARY
41583,1,4,,Department of Mines,,,,Department of Mines
41583,1,5,,WIDGEE SHIRE QUARRY INVESTIGATION,,,,WIDGEE SHIRE QUARRY INVESTIGATION
41583,1,6,,Geological Report,,,,Geological Report
41583,1,7,,by,,,,by
41583,1,8,,J. W. LAYCOCK,,,,J. W. LAYCOCK
41583,1,9,,Contents,,,,Contents
41583,1,10,,Page,,,,Page
41583,1,11,,Abstract ,cyfra1 ,,,Abstract cyfra1 
41583,1,12,,INTRODUCTION ,cyfra1 ,,,INTRODUCTION cyfra1 
41583,1,13,,GEOLOGY ,cyfra1 ,,,GEOLOGY cyfra1 
41583,1,14,,A. Regional geology ,cyfra1 ,,,A. Regional geology cyfra1 
41583,1,15,,B. Geology at potential quarry sites ,cyfra1 ,,,B. Geology at potential quarry sites cyfra1 
41583,1,16,,(1) Site A -n near DDawn ,cyfra1 ,,,(1) Site A -n near DDawn cyfra1 
41583,1,17,,(2) Site B - near existing crusher ,cyfra1 ,,,(2) Site B - near existing crusher cyfra1 
41583,1,18,,(3) Other localities ,cyfra1 ,,,(3) Other localities cyfra1 
41583,1,19,,ENGINEERING CONSIDERATIONS ,cyfra1 ,,,ENGINEERING CONSIDERATIONS cyfra1 
41583,1,20,,A. Eisting source of rock aggregate ,cyfra1 ,,,A. Eisting source of rock aggregate cyfra1 
41583,1,21,,B. Aggregate testing ,cyfra1 ,,,B. Aggregate testing cyfra1 
41583,1,22,,RECOMMENDATIONS ,cyfra1 ,,,RECOMMENDATIONS cyfra1 
41583,1,23,,BIBLIOGRAPHY ,cyfra1 ,,,BIBLIOGRAPHY cyfra1 
41583,1,24,,Drawings,,,,Drawings
41583,1,25,,E93-B-1 	Geological plan,,,,E93-B-1 	Geological plan
41583,1,26,,E93-C-3 	Contour plan,,,,E93-C-3 	Contour plan
41583,1,27,cyfra1 ,//,,,,cyfra1 //
41982,2,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
41982,2,2,,Page,,,,Page
41982,2,3,,SUMMARY ,cyfra1 ,,,SUMMARY cyfra1 
41982,2,4,,INTRODUCTION ,cyfra1 ,,,INTRODUCTION cyfra1 
41982,2,5,,GEOLOGY ,cyfra1 ,,,GEOLOGY cyfra1 
41982,2,6,,REGIONAL GEOLOGY ,cyfra1 ,,,REGIONAL GEOLOGY cyfra1 
41982,2,7,,STRATIGRAPHY ,cyfra1 ,,,STRATIGRAPHY cyfra1 
41982,2,8,,STRUCTURE ,cyfra1 ,2.0,manual,STRUCTURE cyfra1 
41982,2,9,,COAL SEAMS ,cyfra1 ,,,COAL SEAMS cyfra1 
41982,2,10,,COAL RESERVES ,cyfra1 ,,,COAL RESERVES cyfra1 
41982,2,11,,COAL QUALITY ,cyfra1 ,,,COAL QUALITY cyfra1 
41982,2,12,,PLEIADES SEAM ,cyfra1 ,,,PLEIADES SEAM cyfra1 
41982,2,13,,AQUILA SEAM ,cyfra1 ,,,AQUILA SEAM cyfra1 
41982,2,14,,TIERI SEAM ,cyfra1 ,,,TIERI SEAM cyfra1 
41982,2,15,,GERMAN CREEK SEAM ,cyfra1 ,,,GERMAN CREEK SEAM cyfra1 
41982,2,16,,Procedures ,cyfra1 ,,,Procedures cyfra1 
41982,2,17,,Physical Properties ,cyfra1 ,,,Physical Properties cyfra1 
41982,2,18,,Optical Properties ,cyfra1 ,,,Optical Properties cyfra1 
41982,2,19,,Chemical Properties ,cyfra1 ,,,Chemical Properties cyfra1 
41982,2,20,,Plastic Properties ,cyfra1 ,,,Plastic Properties cyfra1 
41982,2,21,cyfra1 , kg Coke Oven Tests ,cyfra1 ,,,cyfra1  kg Coke Oven Tests cyfra1 
41982,2,22,,Summary and Discussion - ,cyfra1 ,,,Summary and Discussion - cyfra1 
41982,2,23,cyfra1 , mm Diameter Cores,,,,cyfra1  mm Diameter Cores
41982,2,24,,CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,,,CONCLUSIONS AND RECOMMENDATIONS cyfra1 
41982,2,25,,REFERENCES ,cyfra1 ,,,REFERENCES cyfra1 
42011,2,1,,CONTENTS,,,,CONTENTS
42011,2,2,,Page,,,,Page
42011,2,3,,SUMMARY ,cyfra1 ,,,SUMMARY cyfra1 
42011,2,4,,PALYNOSTRATIGRAPHY ,cyfra1 ,,,PALYNOSTRATIGRAPHY cyfra1 
42011,2,5,,MATERIAL ,cyfra1 ,,,MATERIAL cyfra1 
42011,2,6,,PAL YNOMORPH ASSEMBL AGES ,cyfra1 ,,,PAL YNOMORPH ASSEMBL AGES cyfra1 
42011,2,7,,DISCUSSION ,cyfra1 ,,,DISCUSSION cyfra1 
42011,2,8,,CONCLUSIONS ,cyfra1 ,,,CONCLUSIONS cyfra1 
42011,2,9,,REFERENCES ,cyfra1 ,,,REFERENCES cyfra1 
42133,2,1,,Redstone Metals Pty Ltd/Bamboo Holdings Pty Ltd 	EPM 14588 / March 2006,,,,Redstone Metals Pty Ltd/Bamboo Holdings Pty Ltd 	EPM 14588 / March 2006
42133,2,2,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
42133,2,3,,Page No.,,,,Page No.
42133,2,4,,SUMMARY 	(i),,,,SUMMARY 	(i)
42133,2,5,cyfra1 punkt , INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  INTRODUCTION cyfra1 
42133,2,6,cyfra1 punkt , LOCATION AND ACCESS ,cyfra1 ,,,cyfra1 punkt  LOCATION AND ACCESS cyfra1 
42133,2,7,cyfra1 punkt , TENURE ,cyfra1 ,,,cyfra1 punkt  TENURE cyfra1 
42133,2,8,cyfra1 punkt , REGIONAL GEOLOGY & MINERALISATION ,cyfra1 ,,,cyfra1 punkt  REGIONAL GEOLOGY & MINERALISATION cyfra1 
42133,2,9,cyfra1 punkt , PREVIOUS EXPLORATION ,cyfra1 ,,,cyfra1 punkt  PREVIOUS EXPLORATION cyfra1 
42133,2,10,cyfra1 punkt , WORK COMPLETED & DISSCUSSION ,cyfra1 ,,,cyfra1 punkt  WORK COMPLETED & DISSCUSSION cyfra1 
42133,2,11,cyfra1 punkt , CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,,,cyfra1 punkt  CONCLUSIONS AND RECOMMENDATIONS cyfra1 
42133,2,12,cyfra1 punkt , REFERENCES ,cyfra1 ,,,cyfra1 punkt  REFERENCES cyfra1 
42133,2,13,,LIST OF FIGURES,,,,LIST OF FIGURES
42133,2,14,,No. 	Title 	Scale,,,,No. 	Title 	Scale
42133,2,15,,"Fig 1 	Location of MP14588 Tenement Map 	1:125,000",,,,"Fig 1 	Location of MP14588 Tenement Map 	1:125,000"
42133,2,16,,over Topographic,,,,over Topographic
42133,2,17,,"Fig 2 	Simplified Regional Aeromagnetic, Geology 	1:125,000",,,,"Fig 2 	Simplified Regional Aeromagnetic, Geology 	1:125,000"
42133,2,18,,Interpretation (Pre Tertiary),,,,Interpretation (Pre Tertiary)
42133,2,19,,"Fig 3 	Aeromagnetic/Radiometric over Fact Geology 	1:75,000",,,,"Fig 3 	Aeromagnetic/Radiometric over Fact Geology 	1:75,000"
42133,2,20,,"Fig 4 	Au-Mo Geochemical Trends from Surface Sampling 	1:75,000",,,,"Fig 4 	Au-Mo Geochemical Trends from Surface Sampling 	1:75,000"
42133,2,21,,Over Fact Geology,,,,Over Fact Geology
42133,2,22,,"Fig 5 	Surface Sampling by Au (ppm) over Fact Geology 	1:75,000",,,,"Fig 5 	Surface Sampling by Au (ppm) over Fact Geology 	1:75,000"
42133,2,23,,"Fig 6 	Surface Sampling by As (ppm) over Fact Geology 	1:75,000",,,,"Fig 6 	Surface Sampling by As (ppm) over Fact Geology 	1:75,000"
42781,3,1,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
42781,3,2,,Page,,0.0,legacy,Page
42781,3,3,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,1.0,legacy,cyfra1 punkt  	INTRODUCTION cyfra1 
42781,3,4,cyfra1 punkt , 	TENURE ,cyfra1 ,1.0,legacy,cyfra1 punkt  	TENURE cyfra1 
42781,3,5,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,1.0,legacy,cyfra1 punkt  	GEOLOGY cyfra1 
42781,3,6,cyfra1 punkt , 	EXPLORATION WORK COMPLETED DURING THE PERIOD ,cyfra1 ,1.0,legacy,cyfra1 punkt  	EXPLORATION WORK COMPLETED DURING THE PERIOD cyfra1 
42781,3,7,cyfra1 punkt cyfra2 , 	Introduction ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	Introduction cyfra1 
42781,3,8,cyfra1 punkt cyfra2 , 	Target Selection ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	Target Selection cyfra1 
42781,3,9,cyfra1 punkt cyfra2 , 	Geophysics ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	Geophysics cyfra1 
42781,3,10,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	CONCLUSIONS cyfra1 
42781,3,11,cyfra1 punkt , 	REFERENCES ,cyfra1 ,1.0,legacy,cyfra1 punkt  	REFERENCES cyfra1 
42781,3,12,,List of Figures,,0.0,legacy,List of Figures
42781,3,13,,Drawing No.,,0.0,legacy,Drawing No.
42781,3,14,,Figure 1 	Location Map 	A4-2649,,0.0,legacy,Figure 1 	Location Map 	A4-2649
42781,3,15,,Figure 2 	Summary Map 	A4-2650,,0.0,legacy,Figure 2 	Summary Map 	A4-2650
42781,3,16,,List of Tables,,0.0,legacy,List of Tables
42781,3,17,,Page,,0.0,legacy,Page
42781,3,18,,Table 1 	Tenement Details ,cyfra1 ,0.0,legacy,Table 1 	Tenement Details cyfra1 
42781,3,19,,Table 2 	Lithostratigraphic and geophysical comparison between the,,0.0,legacy,Table 2 	Lithostratigraphic and geophysical comparison between the
42781,3,20,,Soldiers Cap Group and Fullarton River Group ,cyfra1 ,0.0,legacy,Soldiers Cap Group and Fullarton River Group cyfra1 
42781,3,21,,Table 3 	Description of Target Areas ,cyfra1 ,0.0,legacy,Table 3 	Description of Target Areas cyfra1 
42781,3,22,,List of Appendices,,0.0,legacy,List of Appendices
42781,3,23,,Appendix 1 	Ground Gravity Data,,0.0,legacy,Appendix 1 	Ground Gravity Data
43505,3,1,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
43505,3,2,,Page,,0.0,legacy,Page
43505,3,3,cyfra1 , 	Introduction ,cyfra1 ,1.0,legacy,cyfra1  	Introduction cyfra1 
43505,3,4,cyfra1 punkt cyfra2 , Tenure ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Tenure cyfra1 
43505,3,5,cyfra1 punkt cyfra2 , Geology ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Geology cyfra1 
43505,3,6,cyfra1 , 	Exploration Completed ,cyfra1 ,1.0,legacy,cyfra1  	Exploration Completed cyfra1 
43505,3,7,cyfra1 punkt cyfra2 , Airborne Electromagnetics (AEM) ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Airborne Electromagnetics (AEM) cyfra1 
43505,3,8,cyfra1 punkt cyfra2 punkt cyfra3 , Results ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2 punkt cyfra3  Results cyfra1 
43505,3,9,cyfra1 punkt cyfra2 punkt cyfra3 , Conclusions ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2 punkt cyfra3  Conclusions cyfra1 
43505,3,10,cyfra1 , 	References ,cyfra1 ,1.0,legacy,cyfra1  	References cyfra1 
43505,3,11,,List of Figures,,0.0,legacy,List of Figures
43505,3,12,,Page,,0.0,legacy,Page
43505,3,13,,Figure 1: Tenement Location Map ,cyfra1 ,0.0,legacy,Figure 1: Tenement Location Map cyfra1 
43505,3,14,,Figure 2: Airborne EM Lines over Aeromagnetics ,cyfra1 ,0.0,legacy,Figure 2: Airborne EM Lines over Aeromagnetics cyfra1 
43505,3,15,,Figure 3: Conductivity depth images for EPM14724 ,cyfra1 ,0.0,legacy,Figure 3: Conductivity depth images for EPM14724 cyfra1 
43505,3,16,,Figure 4: Conductivity depth images for EPM14722 ,cyfra1 ,0.0,legacy,Figure 4: Conductivity depth images for EPM14722 cyfra1 
43505,3,17,,List of Tables,,0.0,legacy,List of Tables
43505,3,18,,Page,,0.0,legacy,Page
43505,3,19,,Table 1: Tenement Listing ,cyfra1 ,0.0,legacy,Table 1: Tenement Listing cyfra1 
43505,3,20,,Table 2: Tenement Details ,cyfra1 ,0.0,legacy,Table 2: Tenement Details cyfra1 
43505,3,21,,Table 3 	Georgetown Province Litho-Stratigraphy ,cyfra1 ,0.0,legacy,Table 3 	Georgetown Province Litho-Stratigraphy cyfra1 
43505,3,22,,Table 4 	Airborne Equipment Specifications ,cyfra1 ,0.0,legacy,Table 4 	Airborne Equipment Specifications cyfra1 
43758,2,1,,CONTENTS,,,,CONTENTS
43758,2,2,cyfra1 punkt , 	Introduction,,,,cyfra1 punkt  	Introduction
43758,2,3,cyfra1 punkt , 	Summary of Exploration Activities,,,,cyfra1 punkt  	Summary of Exploration Activities
43758,2,4,cyfra1 punkt , 	Location of EPM 12049,,,,cyfra1 punkt  	Location of EPM 12049
43758,2,5,cyfra1 punkt cyfra2 , 	Location and Access,,,,cyfra1 punkt cyfra2  	Location and Access
43758,2,6,cyfra1 punkt cyfra2 punkt , 	Map Coverage,,,,cyfra1 punkt cyfra2 punkt  	Map Coverage
43758,2,7,cyfra1 punkt , 	Mining Tenement and land Holding Information,,,,cyfra1 punkt  	Mining Tenement and land Holding Information
43758,2,8,cyfra1 punkt cyfra2 , 	Tenement Details - EPM 12049,,,,cyfra1 punkt cyfra2  	Tenement Details - EPM 12049
43758,2,9,cyfra1 punkt cyfra2 , 	Relinquishment,,,,cyfra1 punkt cyfra2  	Relinquishment
43758,2,10,cyfra1 punkt cyfra2 , 	Retention.,,,,cyfra1 punkt cyfra2  	Retention.
43758,2,11,cyfra1 punkt cyfra2 , 	Land Properties,,,,cyfra1 punkt cyfra2  	Land Properties
43758,2,12,cyfra1 punkt ," 	EPM 12049 Exploration, 15 September 1999 to 15 December 2005",,,,"cyfra1 punkt  	EPM 12049 Exploration, 15 September 1999 to 15 December 2005"
43758,2,13,cyfra1 punkt cyfra2 , 	Exploration Activities,,,,cyfra1 punkt cyfra2  	Exploration Activities
43758,2,14,cyfra1 punkt cyfra2 , 	Landowner Liaison,,,,cyfra1 punkt cyfra2  	Landowner Liaison
43758,2,15,cyfra1 punkt cyfra2 , 	Relinquished Area,,,,cyfra1 punkt cyfra2  	Relinquished Area
43758,2,16,cyfra1 punkt , 	Rehabilitation of Relinquished Area,,,,cyfra1 punkt  	Rehabilitation of Relinquished Area
43758,2,17,,TABLES,,,,TABLES
43758,2,18,cyfra1 punkt , 	Title Details,,,,cyfra1 punkt  	Title Details
43758,2,19,,LIST OF FIGURES,,,,LIST OF FIGURES
43758,2,20,cyfra1 punkt , 	Regional Location,,,,cyfra1 punkt  	Regional Location
43758,2,21,cyfra1 punkt , 	Land Titles,,,,cyfra1 punkt  	Land Titles
43758,2,22,cyfra1 punkt , 	Sub-block Map,,,,cyfra1 punkt  	Sub-block Map
43758,2,23,cyfra1 punkt , 	EPM 12049 North West: Location of Field Traverse Lines and sample Sites,,,,cyfra1 punkt  	EPM 12049 North West: Location of Field Traverse Lines and sample Sites
43758,2,24,,Austral Dutch Kaolin Pty Ltd ,cyfra1 ,,,Austral Dutch Kaolin Pty Ltd cyfra1 
44387,3,1,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
44387,3,2,,Page,,0.0,legacy,Page
44387,3,3,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,1.0,legacy,cyfra1 punkt  	INTRODUCTION cyfra1 
44387,3,4,cyfra1 punkt , 	TENURE ,cyfra1 ,1.0,legacy,cyfra1 punkt  	TENURE cyfra1 
44387,3,5,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,1.0,legacy,cyfra1 punkt  	GEOLOGY cyfra1 
44387,3,6,cyfra1 punkt , 	EXPLORATION WORK COMPLETED ,cyfra1 ,1.0,legacy,cyfra1 punkt  	EXPLORATION WORK COMPLETED cyfra1 
44387,3,7,cyfra1 punkt , 	CONCLUSION ,cyfra1 ,1.0,legacy,cyfra1 punkt  	CONCLUSION cyfra1 
44387,3,8,,List of Figures,,0.0,legacy,List of Figures
44387,3,9,,Figure 1 	Tenement Map,,0.0,legacy,Figure 1 	Tenement Map
44387,3,10,,List of Tables,,0.0,legacy,List of Tables
44387,3,11,,Page,,0.0,legacy,Page
44387,3,12,,Table 1 	Tenement Details ,cyfra1 ,0.0,legacy,Table 1 	Tenement Details cyfra1 
44387,3,13,,Table 2 	Sub-block Details ,cyfra1 ,0.0,legacy,Table 2 	Sub-block Details cyfra1 
45198,3,1,,CONTENTS,,,,CONTENTS
45198,3,2,,Page,,,,Page
45198,3,3,cyfra1 punkt , GENERAL INFORMATION ,cyfra1 ,,,cyfra1 punkt  GENERAL INFORMATION cyfra1 
45198,3,4,cyfra1 punkt cyfra2 punkt , 	Well Specification Card ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Well Specification Card cyfra1 
45198,3,5,cyfra1 punkt cyfra2 punkt , 	Reservoir Data ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Reservoir Data cyfra1 
45198,3,6,cyfra1 punkt cyfra2 punkt , 	Hole Data ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Hole Data cyfra1 
45198,3,7,cyfra1 punkt cyfra2 punkt , 	Casing Data ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Casing Data cyfra1 
45198,3,8,cyfra1 punkt , PROJECT ,cyfra1 ,,,cyfra1 punkt  PROJECT cyfra1 
45198,3,9,cyfra1 punkt cyfra2 punkt , Description ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  Description cyfra1 
45198,3,10,cyfra1 punkt cyfra2 punkt , 	Wellsite Control ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Wellsite Control cyfra1 
45198,3,11,cyfra1 punkt cyfra2 punkt , 	AFE Cost Codes ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	AFE Cost Codes cyfra1 
45198,3,12,cyfra1 punkt cyfra2 punkt , 	Compliance Documents ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Compliance Documents cyfra1 
45198,3,13,cyfra1 punkt , OPERATIONS ,cyfra1 ,,,cyfra1 punkt  OPERATIONS cyfra1 
45198,3,14,cyfra1 punkt cyfra2 punkt , 	General ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	General cyfra1 
45198,3,15,cyfra1 punkt cyfra2 punkt , 	Key Activities ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Key Activities cyfra1 
45198,3,16,cyfra1 punkt cyfra2 punkt , 	Tasks ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Tasks cyfra1 
45198,3,17,cyfra1 punkt , TECHNICAL DATA ,cyfra1 ,,,cyfra1 punkt  TECHNICAL DATA cyfra1 
45198,3,18,cyfra1 punkt cyfra2 punkt , 	Equipment List ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Equipment List cyfra1 
45198,3,19,cyfra1 punkt cyfra2 punkt , 	Consumable Items ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Consumable Items cyfra1 
45198,3,20,cyfra1 punkt cyfra2 punkt , 	Frac Sand & Chemical Requirements ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Frac Sand & Chemical Requirements cyfra1 
45198,3,21,cyfra1 punkt cyfra2 punkt , 	Perforating Considerations ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Perforating Considerations cyfra1 
45198,3,22,cyfra1 punkt cyfra2 punkt , 	Perforation Intervals & Baffle Depths ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Perforation Intervals & Baffle Depths cyfra1 
45198,3,23,cyfra1 punkt cyfra2 punkt , 	Pumping Schedule ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Pumping Schedule cyfra1 
45198,3,24,cyfra1 punkt cyfra2 punkt , 	Displacement Tables ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Displacement Tables cyfra1 
45198,3,25,cyfra1 punkt , SCHEMATICS ,cyfra1 ,,,cyfra1 punkt  SCHEMATICS cyfra1 
45198,3,26,cyfra1 punkt cyfra2 punkt , 	Frac Spread Layout ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Frac Spread Layout cyfra1 
45198,3,27,cyfra1 punkt cyfra2 punkt , 	Wellhead Diagram for Pumping ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Wellhead Diagram for Pumping cyfra1 
45198,3,28,cyfra1 punkt cyfra2 punkt , 	Wellhead Diagram (Post Frac) ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Wellhead Diagram (Post Frac) cyfra1 
45198,3,29,cyfra1 punkt cyfra2 punkt , 	Well Location Diagram ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt  	Well Location Diagram cyfra1 
45198,3,30,cyfra1 punkt , SITE SPECIFIC INDUCTION FORM ,cyfra1 ,,,cyfra1 punkt  SITE SPECIFIC INDUCTION FORM cyfra1 
45470,3,1,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
45470,3,2,,Page,,0.0,legacy,Page
45470,3,3,cyfra1 punkt , Introduction ,cyfra1 ,1.0,legacy,cyfra1 punkt  Introduction cyfra1 
45470,3,4,cyfra1 punkt , Tenure ,cyfra1 ,1.0,legacy,cyfra1 punkt  Tenure cyfra1 
45470,3,5,cyfra1 punkt , Geology ,cyfra1 ,1.0,legacy,cyfra1 punkt  Geology cyfra1 
45470,3,6,cyfra1 punkt , Exploration work completed during the period ,cyfra1 ,1.0,legacy,cyfra1 punkt  Exploration work completed during the period cyfra1 
45470,3,7,,List of Figures,,0.0,legacy,List of Figures
45470,3,8,,Drawing No.,,0.0,legacy,Drawing No.
45470,3,9,,Figure 1. Location Tenement Map ,cyfra1 ,0.0,legacy,Figure 1. Location Tenement Map cyfra1 
45470,3,10,,List of Tables,,0.0,legacy,List of Tables
45470,3,11,,Table 1. 	Tenement Details ,cyfra1 ,0.0,legacy,Table 1. 	Tenement Details cyfra1 
45470,3,12,,"Table 2. EPM 14456 & 11591 Waterhole, Sub-Block Details ",cyfra1 ,0.0,legacy,"Table 2. EPM 14456 & 11591 Waterhole, Sub-Block Details cyfra1 "
46102,3,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
46102,3,2,,Page,,,,Page
46102,3,3,cyfra1 , 	Introduction ,cyfra1 ,,,cyfra1  	Introduction cyfra1 
46102,3,4,cyfra1 punkt cyfra2 , Tenure ,cyfra1 ,,,cyfra1 punkt cyfra2  Tenure cyfra1 
46102,3,5,cyfra1 punkt cyfra2 , Exploration Philosophy ,cyfra1 ,,,cyfra1 punkt cyfra2  Exploration Philosophy cyfra1 
46102,3,6,cyfra1 punkt cyfra2 , Geology ,cyfra1 ,,,cyfra1 punkt cyfra2  Geology cyfra1 
46102,3,7,cyfra1 , 	Exploration Completed ,cyfra1 ,,,cyfra1  	Exploration Completed cyfra1 
