DocID,PageNum,LineNum,Text,SectionPrefix,SectionText,SectionPage,ProcessedText,Heading,TagMethod
53274,2,31,2.3.10 Drill Stem Tests (DST) 	16,cyfra1 punkt cyfra2 punkt cyfra3 , Drill Stem Tests (DST) ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Drill Stem Tests (DST) cyfra1 ,2,auto
53274,2,32,3 GEOLOGY 	17,cyfra1 , GEOLOGY ,cyfra1 ,cyfra1  GEOLOGY cyfra1 ,1,auto
53274,2,33,3.1 REASONS FOR DRILLING 	17,cyfra1 punkt cyfra2 , REASONS FOR DRILLING ,cyfra1 ,cyfra1 punkt cyfra2  REASONS FOR DRILLING cyfra1 ,2,auto
53274,2,34,3.2 RESERVOIR 	17,cyfra1 punkt cyfra2 , RESERVOIR ,cyfra1 ,cyfra1 punkt cyfra2  RESERVOIR cyfra1 ,2,auto
53274,2,35,3.3 STRATIGRAPHIC PROGNOSIS 	17,cyfra1 punkt cyfra2 , STRATIGRAPHIC PROGNOSIS ,cyfra1 ,cyfra1 punkt cyfra2  STRATIGRAPHIC PROGNOSIS cyfra1 ,2,auto
53274,2,36,3.4 STRATIGRAPHY 	19,cyfra1 punkt cyfra2 , STRATIGRAPHY ,cyfra1 ,cyfra1 punkt cyfra2  STRATIGRAPHY cyfra1 ,2,auto
53274,2,37,3.5 HYDROCARBON SHows 	20,cyfra1 punkt cyfra2 , HYDROCARBON SHows ,cyfra1 ,cyfra1 punkt cyfra2  HYDROCARBON SHows cyfra1 ,2,auto
53274,2,38,4 DISCUSSION AND CONCLUSIONS 	21,cyfra1 , DISCUSSION AND CONCLUSIONS ,cyfra1 ,cyfra1  DISCUSSION AND CONCLUSIONS cyfra1 ,1,auto
53274,2,39,5 REFERENCES 	21,cyfra1 , REFERENCES ,cyfra1 ,cyfra1  REFERENCES cyfra1 ,1,auto
53274,2,40,6 ACKNOWLEDGEMENTS 	21,cyfra1 , ACKNOWLEDGEMENTS ,cyfra1 ,cyfra1  ACKNOWLEDGEMENTS cyfra1 ,1,auto
53274,2,41,"PO Box 1002, Spring Hill, Old 4004",,"PO Box 1002, Spring Hill, Old 4004",,"PO Box 1002, Spring Hill, Old 4004",0,auto
53274,2,42,Ged Consult 	Phone: (07) 3831 6122 Fax: (07) 3831 6133,,Ged Consult 	Phone: (07) 3831 6122 Fax: (07) 3831 6133,,Ged Consult 	Phone: (07) 3831 6122 Fax: (07) 3831 6133,0,auto
53274,2,43,Page 2.,,Page 2.,,Page 2.,0,auto
53313,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
53313,3,2,Page,,Page,,Page,0,auto
53313,3,3,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
53313,3,4,2. 	TENURE 	1,cyfra1 punkt , 	TENURE ,cyfra1 ,cyfra1 punkt  	TENURE cyfra1 ,1,auto
53313,3,5,3. 	GEOLOGY 	2,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
53313,3,6,4. 	EXPLORATION WORK COMPLETED and CONCLUSION 	3,cyfra1 punkt , 	EXPLORATION WORK COMPLETED and CONCLUSION ,cyfra1 ,cyfra1 punkt  	EXPLORATION WORK COMPLETED and CONCLUSION cyfra1 ,1,auto
53313,3,7,List of Figures,,List of Figures,,List of Figures,0,auto
53313,3,8,Figure 1 	Location Map 	2,,Figure 1 	Location Map ,cyfra1 ,Figure 1 	Location Map cyfra1 ,0,auto
53313,3,9,List of Tables,,List of Tables,,List of Tables,0,auto
53313,3,10,Page,,Page,,Page,0,auto
53313,3,11,Table 1 	Tenement Details 	1,,Table 1 	Tenement Details ,cyfra1 ,Table 1 	Tenement Details cyfra1 ,0,auto
53638,3,1,IABLE OF CONTENTS,,IABLE OF CONTENTS,,IABLE OF CONTENTS,0,legacy
53638,3,2,Page,,Page,,Page,0,legacy
53638,3,3,1. Introduction 	1,cyfra1 punkt , Introduction ,cyfra1 ,cyfra1 punkt  Introduction cyfra1 ,1,legacy
53638,3,4,2. Tenure 	1,cyfra1 punkt , Tenure ,cyfra1 ,cyfra1 punkt  Tenure cyfra1 ,1,legacy
53638,3,5,3. Geology 	3,cyfra1 punkt , Geology ,cyfra1 ,cyfra1 punkt  Geology cyfra1 ,1,legacy
53638,3,6,4. Exploration work completed during the period 	3,cyfra1 punkt , Exploration work completed during the period ,cyfra1 ,cyfra1 punkt  Exploration work completed during the period cyfra1 ,1,legacy
53638,3,7,Introduction 	3,,Introduction ,cyfra1 ,Introduction cyfra1 ,1,legacy
53638,3,8,Cultura Heritage Clearance 	3,,Cultura Heritage Clearance ,cyfra1 ,Cultura Heritage Clearance cyfra1 ,2,legacy
53638,3,9,Drilling 	3,,Drilling ,cyfra1 ,Drilling cyfra1 ,0,legacy
53638,3,10,Geochemistry 	6,,Geochemistry ,cyfra1 ,Geochemistry cyfra1 ,1,legacy
53638,3,11,Geophysics 	6,,Geophysics ,cyfra1 ,Geophysics cyfra1 ,1,legacy
53638,3,12,5. Conclusions 	6,cyfra1 punkt , Conclusions ,cyfra1 ,cyfra1 punkt  Conclusions cyfra1 ,1,legacy
53638,3,13,List of Figures,,List of Figures,,List of Figures,0,legacy
53638,3,14,Drawing No.,,Drawing No.,,Drawing No.,0,legacy
53638,3,15,Figure 1. Location Tenement Map 	1,,Figure 1. Location Tenement Map ,cyfra1 ,Figure 1. Location Tenement Map cyfra1 ,0,legacy
53638,3,16,Figure 2. 	Summary Map 	2,,Figure 2. 	Summary Map ,cyfra1 ,Figure 2. 	Summary Map cyfra1 ,0,legacy
53638,3,17,List of Tables,,List of Tables,,List of Tables,0,legacy
53638,3,18,Table 1. 	Tenement Details 	1,,Table 1. 	Tenement Details ,cyfra1 ,Table 1. 	Tenement Details cyfra1 ,0,legacy
53638,3,19,Table 2. 	EPM 13768 Teck Cominco / BHPB Sub-Block Details 	1,,Table 2. 	EPM 13768 Teck Cominco / BHPB Sub-Block Details ,cyfra1 ,Table 2. 	EPM 13768 Teck Cominco / BHPB Sub-Block Details cyfra1 ,0,legacy
53638,3,20,Table 3. 	Target Details 	4,,Table 3. 	Target Details ,cyfra1 ,Table 3. 	Target Details cyfra1 ,0,legacy
53638,3,21,List of Appendices,,List of Appendices,,List of Appendices,0,legacy
53638,3,22,Appendix 1 	Analytical Results 	7,,Appendix 1 	Analytical Results ,cyfra1 ,Appendix 1 	Analytical Results cyfra1 ,0,legacy
53805,2,1,"EPC 896 (Deepdale Extended) - Report for the Area Relinquished, Effective 28 November 2008 - West Rolleston",,"EPC 896 (Deepdale Extended) - Report for the Area Relinquished, Effective 28 November 2008 - West Rolleston",,"EPC 896 (Deepdale Extended) - Report for the Area Relinquished, Effective 28 November 2008 - West Rolleston",0,auto
53805,2,2,Coal Pty Ltd,,Coal Pty Ltd,,Coal Pty Ltd,0,auto
53805,2,3,CONTENTS,,CONTENTS,,CONTENTS,0,auto
53805,2,4,1 	EXECUTIVE SUMMARY 	3,cyfra1 , 	EXECUTIVE SUMMARY ,cyfra1 ,cyfra1  	EXECUTIVE SUMMARY cyfra1 ,1,auto
53805,2,5,2 INTRODUCTION 	5,cyfra1 , INTRODUCTION ,cyfra1 ,cyfra1  INTRODUCTION cyfra1 ,1,auto
53805,2,6,2.1 	TENEMENT HISTORY 	5,cyfra1 punkt cyfra2 , 	TENEMENT HISTORY ,cyfra1 ,cyfra1 punkt cyfra2  	TENEMENT HISTORY cyfra1 ,2,auto
53805,2,7,2.2 	LOCATION AND ACCESS 	5,cyfra1 punkt cyfra2 , 	LOCATION AND ACCESS ,cyfra1 ,cyfra1 punkt cyfra2  	LOCATION AND ACCESS cyfra1 ,2,auto
53805,2,8,3 	PRIOR EXPLORATION 	6,cyfra1 , 	PRIOR EXPLORATION ,cyfra1 ,cyfra1  	PRIOR EXPLORATION cyfra1 ,1,auto
53805,2,9,4 	EXPLORATION ON EPC 896 	8,cyfra1 , 	EXPLORATION ON EPC 896 ,cyfra1 ,cyfra1  	EXPLORATION ON EPC 896 cyfra1 ,0,auto
53805,2,10,5 REHABILITATION 	10,cyfra1 , REHABILITATION ,cyfra1 ,cyfra1  REHABILITATION cyfra1 ,1,auto
53805,2,11,6 CONCLUSIONS 	11,cyfra1 , CONCLUSIONS ,cyfra1 ,cyfra1  CONCLUSIONS cyfra1 ,1,auto
53805,2,12,7 REFERENCES 	12,cyfra1 , REFERENCES ,cyfra1 ,cyfra1  REFERENCES cyfra1 ,1,auto
53805,2,13,FIGURES,,FIGURES,,FIGURES,0,auto
53805,2,14,"1. 	EPCs 781, 786, 833, 856, 871 & 896: West Rolleston Project Area: Location Map",cyfra1 punkt ," 	EPCs 781, 786, 833, 856, 871 & 896: West Rolleston Project Area: Location Map",,"cyfra1 punkt  	EPCs 781, 786, 833, 856, 871 & 896: West Rolleston Project Area: Location Map",0,auto
53805,2,15,"2. 	EPCs 781, 786, 833, 856, 871 & 896: Location of Exploration Activity",cyfra1 punkt ," 	EPCs 781, 786, 833, 856, 871 & 896: Location of Exploration Activity",,"cyfra1 punkt  	EPCs 781, 786, 833, 856, 871 & 896: Location of Exploration Activity",0,auto
53805,2,16,APPENDICES,,APPENDICES,,APPENDICES,0,auto
53805,2,17,A. EPC 896: Schedule of Sub-Blocks Retained and Relinquished,,A. EPC 896: Schedule of Sub-Blocks Retained and Relinquished,,A. EPC 896: Schedule of Sub-Blocks Retained and Relinquished,0,auto
54223,2,2,CONTENTS,,CONTENTS,,CONTENTS,0,auto
54223,2,3,Page,,Page,,Page,0,auto
54223,2,4,EXECUTIVE SUMMARY 	1,,EXECUTIVE SUMMARY ,cyfra1 ,EXECUTIVE SUMMARY cyfra1 ,1,auto
54223,2,5,1 INTRODUCTION 	2,cyfra1 , INTRODUCTION ,cyfra1 ,cyfra1  INTRODUCTION cyfra1 ,1,auto
54223,2,6,2 	TENEMENT DETAILS 	3,cyfra1 , 	TENEMENT DETAILS ,cyfra1 ,cyfra1  	TENEMENT DETAILS cyfra1 ,1,auto
54223,2,7,3 	GEOLOGICAL SETTING 	3,cyfra1 , 	GEOLOGICAL SETTING ,cyfra1 ,cyfra1  	GEOLOGICAL SETTING cyfra1 ,1,auto
54223,2,8,3.1 	REGIONAL GEOLOGY 	3,cyfra1 punkt cyfra2 , 	REGIONAL GEOLOGY ,cyfra1 ,cyfra1 punkt cyfra2  	REGIONAL GEOLOGY cyfra1 ,2,auto
54223,2,9,3.2 	GEOLOGY OF RELINQUISHED AREA 	5,cyfra1 punkt cyfra2 , 	GEOLOGY OF RELINQUISHED AREA ,cyfra1 ,cyfra1 punkt cyfra2  	GEOLOGY OF RELINQUISHED AREA cyfra1 ,2,auto
54223,2,10,4 	WORK UNDERTAKEN BY SUMITOMO METAL MINING OCEANIA 	6,cyfra1 , 	WORK UNDERTAKEN BY SUMITOMO METAL MINING OCEANIA ,cyfra1 ,cyfra1  	WORK UNDERTAKEN BY SUMITOMO METAL MINING OCEANIA cyfra1 ,1,auto
54223,2,11,4.1 	HELICOPTER-BORNE TEM SURVEY 	6,cyfra1 punkt cyfra2 , 	HELICOPTER-BORNE TEM SURVEY ,cyfra1 ,cyfra1 punkt cyfra2  	HELICOPTER-BORNE TEM SURVEY cyfra1 ,2,auto
54223,2,12,4.2 	GRAVITY SURVEY 	7,cyfra1 punkt cyfra2 , 	GRAVITY SURVEY ,cyfra1 ,cyfra1 punkt cyfra2  	GRAVITY SURVEY cyfra1 ,2,auto
54223,2,13,4.3 	GEOCHEMICAL SAMPLING 	8,cyfra1 punkt cyfra2 , 	GEOCHEMICAL SAMPLING ,cyfra1 ,cyfra1 punkt cyfra2  	GEOCHEMICAL SAMPLING cyfra1 ,2,auto
54223,2,14,5 CONCLUSIONS 	9,cyfra1 , CONCLUSIONS ,cyfra1 ,cyfra1  CONCLUSIONS cyfra1 ,1,auto
54223,2,15,FIGURES,,FIGURES,,FIGURES,0,auto
54223,2,16,Figure 1. 	Location of EPM 14664,,Figure 1. 	Location of EPM 14664,,Figure 1. 	Location of EPM 14664,0,auto
54223,2,17,Figure 2. 	Geology of relinquished portion of EPM 14664,,Figure 2. 	Geology of relinquished portion of EPM 14664,,Figure 2. 	Geology of relinquished portion of EPM 14664,0,auto
54223,2,18,Figure 3. 	Image of Channel 12 data from Hoistem survey,,Figure 3. 	Image of Channel 12 data from Hoistem survey,,Figure 3. 	Image of Channel 12 data from Hoistem survey,0,auto
54223,2,19,Figure 4. 	Image of Bouger residual gravity,,Figure 4. 	Image of Bouger residual gravity,,Figure 4. 	Image of Bouger residual gravity,0,auto
54223,2,20,TABLES,,TABLES,,TABLES,0,auto
54223,2,21,Table 1. 	Details of sub-blocks relinquished from EPM 14664 at the end of the third,,Table 1. 	Details of sub-blocks relinquished from EPM 14664 at the end of the third,,Table 1. 	Details of sub-blocks relinquished from EPM 14664 at the end of the third,0,auto
54223,2,22,term,,term,,term,0,auto
54223,2,23,Table 2. 	Details of sub-blocks that comprise EPM 14664 following the third term,,Table 2. 	Details of sub-blocks that comprise EPM 14664 following the third term,,Table 2. 	Details of sub-blocks that comprise EPM 14664 following the third term,0,auto
54223,2,24,relinquishment,,relinquishment,,relinquishment,0,auto
54223,2,25,APPENDICES,,APPENDICES,,APPENDICES,0,auto
54223,2,26,Appendix 1. 	Soi Sampling Results,,Appendix 1. 	Soi Sampling Results,,Appendix 1. 	Soi Sampling Results,0,auto
54223,2,27,Appendix 2. 	Rock Sampling Results,,Appendix 2. 	Rock Sampling Results,,Appendix 2. 	Rock Sampling Results,0,auto
54437,2,1,Arrow,,Arrow,,Arrow,0,auto
54437,2,2,Arrow Energy Ltd - Moranbah Gas Project - Well Proposal,,Arrow Energy Ltd - Moranbah Gas Project - Well Proposal,,Arrow Energy Ltd - Moranbah Gas Project - Well Proposal,0,auto
54437,2,3,Contents Page,,Contents Page,,Contents Page,0,auto
54437,2,4,M081PV 	1,,M081PV ,cyfra1 ,M081PV cyfra1 ,1,auto
54437,2,5,M081PA 	1,,M081PA ,cyfra1 ,M081PA cyfra1 ,1,auto
54437,2,6,M081PB 	1,,M081PB ,cyfra1 ,M081PB cyfra1 ,1,auto
54437,2,7,Contents Page 	2,,Contents Page ,cyfra1 ,Contents Page cyfra1 ,0,auto
54437,2,8,Purpose 	5,,Purpose ,cyfra1 ,Purpose cyfra1 ,1,auto
54437,2,9,Location 	5,,Location ,cyfra1 ,Location cyfra1 ,0,auto
54437,2,10,Design 	6,,Design ,cyfra1 ,Design cyfra1 ,1,auto
54437,2,11,Proposal 	6,,Proposal ,cyfra1 ,Proposal cyfra1 ,1,auto
54437,2,12,Maps 	7,,Maps ,cyfra1 ,Maps cyfra1 ,1,auto
54437,2,13,Geology 	9,,Geology ,cyfra1 ,Geology cyfra1 ,1,auto
54437,2,14,Regional Geology 	9,,Regional Geology ,cyfra1 ,Regional Geology cyfra1 ,1,auto
54437,2,15,Local Geology and Stratigraphy 	10,,Local Geology and Stratigraphy ,cyfra1 ,Local Geology and Stratigraphy cyfra1 ,1,auto
54437,2,16,Rangal Coal Measures 	10,,Rangal Coal Measures ,cyfra1 ,Rangal Coal Measures cyfra1 ,1,auto
54437,2,17,Fort Coopers Coal Measures 	10,,Fort Coopers Coal Measures ,cyfra1 ,Fort Coopers Coal Measures cyfra1 ,1,auto
54437,2,18,Moranbah Coal Measures 	10,,Moranbah Coal Measures ,cyfra1 ,Moranbah Coal Measures cyfra1 ,1,auto
54437,2,19,Target Seams of the Rangal Coal Measures 	11,,Target Seams of the Rangal Coal Measures ,cyfra1 ,Target Seams of the Rangal Coal Measures cyfra1 ,0,auto
54437,2,20,Blackwater - Regiona Seams 	11,,Blackwater - Regiona Seams ,cyfra1 ,Blackwater - Regiona Seams cyfra1 ,1,auto
54437,2,21,South Walker - Regional Seams 	11,,South Walker - Regional Seams ,cyfra1 ,South Walker - Regional Seams cyfra1 ,0,auto
54437,2,22,Target Seams of the Fort Cooper Coal Measures 	12,,Target Seams of the Fort Cooper Coal Measures ,cyfra1 ,Target Seams of the Fort Cooper Coal Measures cyfra1 ,0,auto
54437,2,23,Girrah Seam 	12,,Girrah Seam ,cyfra1 ,Girrah Seam cyfra1 ,1,auto
54437,2,24,Fair Hill Formation 	12,,Fair Hill Formation ,cyfra1 ,Fair Hill Formation cyfra1 ,0,auto
54437,2,25,Fair Hill Seam 	12,,Fair Hill Seam ,cyfra1 ,Fair Hill Seam cyfra1 ,1,auto
54437,2,26,Target Seams of the Moranbah Coal Measures 	13,,Target Seams of the Moranbah Coal Measures ,cyfra1 ,Target Seams of the Moranbah Coal Measures cyfra1 ,0,auto
54437,2,27,Moranbah - Regional Seams 	13,,Moranbah - Regional Seams ,cyfra1 ,Moranbah - Regional Seams cyfra1 ,0,auto
54595,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
54595,3,2,Page,,Page,,Page,0,auto
54595,3,3,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
54595,3,4,2. 	TENURE 	1,cyfra1 punkt , 	TENURE ,cyfra1 ,cyfra1 punkt  	TENURE cyfra1 ,1,auto
54595,3,5,3. 	GEOLOGY 	1,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
54595,3,6,4. 	EXPLORATION WORK COMPLETED 	2,cyfra1 punkt , 	EXPLORATION WORK COMPLETED ,cyfra1 ,cyfra1 punkt  	EXPLORATION WORK COMPLETED cyfra1 ,1,auto
54595,3,7,List of Figures,,List of Figures,,List of Figures,0,auto
54595,3,8,"Figure 1 	Location Map, EPM15260",,"Figure 1 	Location Map, EPM15260",,"Figure 1 	Location Map, EPM15260",0,auto
54595,3,9,Figure 2 	Airborne magnetics over EPM15260,,Figure 2 	Airborne magnetics over EPM15260,,Figure 2 	Airborne magnetics over EPM15260,0,auto
54595,3,10,"Figure 3 	Gravity surveying over EPM15260, 2008",,"Figure 3 	Gravity surveying over EPM15260, 2008",,"Figure 3 	Gravity surveying over EPM15260, 2008",0,auto
54595,3,11,List of Tables,,List of Tables,,List of Tables,0,auto
54595,3,12,Table 1 	Tenement details,,Table 1 	Tenement details,,Table 1 	Tenement details,0,auto
54595,3,13,Appendices,,Appendices,,Appendices,0,auto
54595,3,14,I 	2008 gravity survey - digital data and survey specifications,,I 	2008 gravity survey - digital data and survey specifications,,I 	2008 gravity survey - digital data and survey specifications,0,auto
54924,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
54924,3,2,Page,,Page,,Page,0,auto
54924,3,3,1. Introduction 	4,cyfra1 punkt , Introduction ,cyfra1 ,cyfra1 punkt  Introduction cyfra1 ,1,auto
54924,3,4,2. Tenure 	4,cyfra1 punkt , Tenure ,cyfra1 ,cyfra1 punkt  Tenure cyfra1 ,1,auto
54924,3,5,3. Geology 	6,cyfra1 punkt , Geology ,cyfra1 ,cyfra1 punkt  Geology cyfra1 ,1,auto
54924,3,6,4. Exploration work completed during the period 	8,cyfra1 punkt , Exploration work completed during the period ,cyfra1 ,cyfra1 punkt  Exploration work completed during the period cyfra1 ,1,auto
54924,3,7,4.1 Introduction 	8,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,cyfra1 punkt cyfra2  Introduction cyfra1 ,2,auto
54924,3,8,4.2 Airborne Magnetic and FALCONTA Gravity Data Analysis and Target,cyfra1 punkt cyfra2 , Airborne Magnetic and FALCONTA Gravity Data Analysis and Target,,cyfra1 punkt cyfra2  Airborne Magnetic and FALCONTA Gravity Data Analysis and Target,2,auto
54924,3,9,Generation 	8,,Generation ,cyfra1 ,Generation cyfra1 ,1,auto
54924,3,10,5. Conclusions 	9,cyfra1 punkt , Conclusions ,cyfra1 ,cyfra1 punkt  Conclusions cyfra1 ,1,auto
54924,3,11,List of Figures,,List of Figures,,List of Figures,0,auto
54924,3,12,Figure 1. Tenement Location Map 	5,,Figure 1. Tenement Location Map ,cyfra1 ,Figure 1. Tenement Location Map cyfra1 ,0,auto
54924,3,13,"Figure 2. Exploration Targets within EPM14473, EPM14357 and EPM14277 	8",,"Figure 2. Exploration Targets within EPM14473, EPM14357 and EPM14277 ",cyfra1 ,"Figure 2. Exploration Targets within EPM14473, EPM14357 and EPM14277 cyfra1 ",0,auto
54924,3,14,List of Tables,,List of Tables,,List of Tables,0,auto
54924,3,15,Table 1. 	Tenement Details 	4,,Table 1. 	Tenement Details ,cyfra1 ,Table 1. 	Tenement Details cyfra1 ,0,auto
54924,3,16,Table 2. 	Lithostratigraphic and geophysical comparison between the Soldiers,,Table 2. 	Lithostratigraphic and geophysical comparison between the Soldiers,,Table 2. 	Lithostratigraphic and geophysical comparison between the Soldiers,1,auto
54924,3,17,Cap Group and Fullarton River Group 	7,,Cap Group and Fullarton River Group ,cyfra1 ,Cap Group and Fullarton River Group cyfra1 ,0,auto
56500,3,1,TIABLE OF CONTENTS,,TIABLE OF CONTENTS,,TIABLE OF CONTENTS,0,legacy
56500,3,2,Page,,Page,,Page,0,legacy
56500,3,3,1. Introduction 	1,cyfra1 punkt , Introduction ,cyfra1 ,cyfra1 punkt  Introduction cyfra1 ,1,legacy
56500,3,4,2. Tenure 	1,cyfra1 punkt , Tenure ,cyfra1 ,cyfra1 punkt  Tenure cyfra1 ,1,legacy
56500,3,5,3. Geology 	3,cyfra1 punkt , Geology ,cyfra1 ,cyfra1 punkt  Geology cyfra1 ,1,legacy
56500,3,6,4. Exploration Work Completed 	3,cyfra1 punkt , Exploration Work Completed ,cyfra1 ,cyfra1 punkt  Exploration Work Completed cyfra1 ,1,legacy
56500,3,7,4.1 	Cultural Heritage Clearance 	3,cyfra1 punkt cyfra2 , 	Cultural Heritage Clearance ,cyfra1 ,cyfra1 punkt cyfra2  	Cultural Heritage Clearance cyfra1 ,2,legacy
56500,3,8,4.2. 	Drilling 	3,cyfra1 punkt cyfra2 punkt , 	Drilling ,cyfra1 ,cyfra1 punkt cyfra2 punkt  	Drilling cyfra1 ,2,legacy
56500,3,9,4.3 	Geochemical Sampling 	4,cyfra1 punkt cyfra2 , 	Geochemical Sampling ,cyfra1 ,cyfra1 punkt cyfra2  	Geochemical Sampling cyfra1 ,2,legacy
56500,3,10,5. Conclusions 	6,cyfra1 punkt , Conclusions ,cyfra1 ,cyfra1 punkt  Conclusions cyfra1 ,1,legacy
56500,3,11,List of Figures,,List of Figures,,List of Figures,0,legacy
56500,3,12,Figure 1. Tenement Location Map 	2,,Figure 1. Tenement Location Map ,cyfra1 ,Figure 1. Tenement Location Map cyfra1 ,0,legacy
56500,3,13,Figure 2. 	Drill Collar Locations 	5,,Figure 2. 	Drill Collar Locations ,cyfra1 ,Figure 2. 	Drill Collar Locations cyfra1 ,0,legacy
56500,3,14,List of Tables,,List of Tables,,List of Tables,0,legacy
56500,3,15,Table 1. 	Tenement Details 	1,,Table 1. 	Tenement Details ,cyfra1 ,Table 1. 	Tenement Details cyfra1 ,0,legacy
56500,3,16,Table 2. 	Drill Hole Details 	4,,Table 2. 	Drill Hole Details ,cyfra1 ,Table 2. 	Drill Hole Details cyfra1 ,0,legacy
56500,3,17,List of Appendices,,List of Appendices,,List of Appendices,0,legacy
56500,3,18,Appendix 1 Dril Hole Details and Geological Logs,,Appendix 1 Dril Hole Details and Geological Logs,,Appendix 1 Dril Hole Details and Geological Logs,0,legacy
56500,3,19,Appendix 2 Drilling Geochemical Results,,Appendix 2 Drilling Geochemical Results,,Appendix 2 Drilling Geochemical Results,0,legacy
56628,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,legacy
56628,3,2,Page,,Page,,Page,0,legacy
56628,3,3,1. Introduction 	4,cyfra1 punkt , Introduction ,cyfra1 ,cyfra1 punkt  Introduction cyfra1 ,1,legacy
56628,3,4,2. Tenure 	4,cyfra1 punkt , Tenure ,cyfra1 ,cyfra1 punkt  Tenure cyfra1 ,1,legacy
56628,3,5,3. Geology 	6,cyfra1 punkt , Geology ,cyfra1 ,cyfra1 punkt  Geology cyfra1 ,1,legacy
56628,3,6,4. Exploration work completed during the period 	8,cyfra1 punkt , Exploration work completed during the period ,cyfra1 ,cyfra1 punkt  Exploration work completed during the period cyfra1 ,1,legacy
56628,3,7,5. Conclusions 	8,cyfra1 punkt , Conclusions ,cyfra1 ,cyfra1 punkt  Conclusions cyfra1 ,1,legacy
56628,3,8,List of Figures,,List of Figures,,List of Figures,0,legacy
56628,3,9,Figure 1. Tenement Location Map 	5,,Figure 1. Tenement Location Map ,cyfra1 ,Figure 1. Tenement Location Map cyfra1 ,0,legacy
56628,3,10,List of Tables,,List of Tables,,List of Tables,0,legacy
56628,3,11,Table 1. 	Tenement Details 	4,,Table 1. 	Tenement Details ,cyfra1 ,Table 1. 	Tenement Details cyfra1 ,0,legacy
56628,3,12,Table 2. 	Lithostratigraphic and geophysical comparison between the Soldiers,,Table 2. 	Lithostratigraphic and geophysical comparison between the Soldiers,,Table 2. 	Lithostratigraphic and geophysical comparison between the Soldiers,1,legacy
56628,3,13,Cap Group and Fullarton River Group 	7,,Cap Group and Fullarton River Group ,cyfra1 ,Cap Group and Fullarton River Group cyfra1 ,0,legacy
56794,2,1,Table of Contents,,Table of Contents,,Table of Contents,0,auto
56794,2,2,1 	GENERAL WELL DATA 	1,cyfra1 , 	GENERAL WELL DATA ,cyfra1 ,cyfra1  	GENERAL WELL DATA cyfra1 ,1,auto
56794,2,3,1.1 Well Location Data 	1,cyfra1 punkt cyfra2 , Well Location Data ,cyfra1 ,cyfra1 punkt cyfra2  Well Location Data cyfra1 ,2,auto
56794,2,4,1.2 Stratigraphic Prognosis 	2,cyfra1 punkt cyfra2 , Stratigraphic Prognosis ,cyfra1 ,cyfra1 punkt cyfra2  Stratigraphic Prognosis cyfra1 ,2,auto
56794,2,5,2 WELL PLAN 	3,cyfra1 , WELL PLAN ,cyfra1 ,cyfra1  WELL PLAN cyfra1 ,1,auto
56794,2,6,2.1 Drilling Contractor 	3,cyfra1 punkt cyfra2 , Drilling Contractor ,cyfra1 ,cyfra1 punkt cyfra2  Drilling Contractor cyfra1 ,2,auto
56794,2,7,2.2 Cementing Contractor 	3,cyfra1 punkt cyfra2 , Cementing Contractor ,cyfra1 ,cyfra1 punkt cyfra2  Cementing Contractor cyfra1 ,2,auto
56794,2,8,2.3 Geological Contractor 	3,cyfra1 punkt cyfra2 , Geological Contractor ,cyfra1 ,cyfra1 punkt cyfra2  Geological Contractor cyfra1 ,2,auto
56794,2,9,2.4 Wire Line Logging Contractor 	3,cyfra1 punkt cyfra2 , Wire Line Logging Contractor ,cyfra1 ,cyfra1 punkt cyfra2  Wire Line Logging Contractor cyfra1 ,2,auto
56794,2,10,3 GEOLOGY 	4,cyfra1 , GEOLOGY ,cyfra1 ,cyfra1  GEOLOGY cyfra1 ,1,auto
56794,2,11,3.1 Gubberamunda Sandstone 	4,cyfra1 punkt cyfra2 , Gubberamunda Sandstone ,cyfra1 ,cyfra1 punkt cyfra2  Gubberamunda Sandstone cyfra1 ,2,auto
56794,2,12,3.2 Westbourne Formation 	4,cyfra1 punkt cyfra2 , Westbourne Formation ,cyfra1 ,cyfra1 punkt cyfra2  Westbourne Formation cyfra1 ,2,auto
56794,2,13,3.3 Springbok Sandstone 	4,cyfra1 punkt cyfra2 , Springbok Sandstone ,cyfra1 ,cyfra1 punkt cyfra2  Springbok Sandstone cyfra1 ,2,auto
